suite,benchmark,baseline,pairs,median_change_pct,min_change_pct,max_change_pct,bootstrap_low_pct,bootstrap_high_pct
evm,KECCAK256_50,main,3,1.0170136407636532,0.1974909599413932,2.3282656356756304,0.1974909599413932,2.3282656356756304
evm,KECCAK256_50,base,3,2.04513444988923,-0.16586420212820752,2.257076504580624,-0.16586420212820752,2.257076504580624
evm,LOG0_50,main,3,0.9310618700650863,-0.0353077457179829,1.6695800741401312,-0.0353077457179829,1.6695800741401312
evm,LOG0_50,base,3,0.23972045069140524,0.20813482617585422,0.9415936313256879,0.20813482617585422,0.9415936313256879
evm,LOG1_50,main,3,1.1340276918567094,-1.1859844930706687,2.2788037651209736,-1.1859844930706687,2.2788037651209736
evm,LOG1_50,base,3,0.5318934420754706,-1.8119556685443183,0.5635679223578549,-1.8119556685443183,0.5635679223578549
evm,LOG2_50,main,3,1.4067300052252651,-0.7149832639869125,2.5815065487479583,-0.7149832639869125,2.5815065487479583
evm,LOG2_50,base,3,0.40155623367141846,-2.7633057086464574,0.9516756332043519,-2.7633057086464574,0.9516756332043519
evm,LOG3_50,main,3,0.8522191193171658,-1.67898195325491,1.635839800650829,-1.67898195325491,1.635839800650829
evm,LOG3_50,base,3,0.07867243613139951,-1.7818468974771462,0.5348948942421661,-1.7818468974771462,0.5348948942421661
evm,LOG4_50,main,3,1.3838350303327918,-1.1827386923180971,2.4612531029223117,-1.1827386923180971,2.4612531029223117
evm,LOG4_50,base,3,0.2641078388172957,-3.5372220811529576,0.9214945628025273,-3.5372220811529576,0.9214945628025273
